id	name	fans_count	author_followers_count	image_url	about	influences	works_count	hometown	born_at	died_at	goodreads_author	author_url
15762866	Antonio Francisco Barata	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	3	Unknown			False	https://www.goodreads.com/author/show/15762866.Antonio_Francisco_Barata
16200650	Hemeterio Arantes	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	3	Unknown			False	https://www.goodreads.com/author/show/16200650.Hemeterio_Arantes
7202517	Carlos-Edmilson M. Vieira	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	1	Unknown			False	https://www.goodreads.com/author/show/7202517.Carlos_Edmilson_M_Vieira
15154886	Manoel Alvaro De Souza Sa Vianna	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	7	Unknown			False	https://www.goodreads.com/author/show/15154886.Manoel_Alvaro_De_Souza_Sa_Vianna
5222207	Emile Allain Luis Figueira	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	1	Unknown			False	https://www.goodreads.com/author/show/5222207.Emile_Allain_Luis_Figueira
14243014	Luís Edmundo	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	2	Unknown			False	https://www.goodreads.com/author/show/14243014.Lu_s_Edmundo
21604395	Marissel Hernández Romero	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	2	Unknown			False	https://www.goodreads.com/author/show/21604395.Marissel_Hern_ndez_Romero
4032046	Rui De Pina	1	1	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	22	Unknown			False	https://www.goodreads.com/author/show/4032046.Rui_De_Pina
14168355	Clemente Ferreira França	1	1	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	3	Unknown			False	https://www.goodreads.com/author/show/14168355.Clemente_Ferreira_Fran_a
16078608	Fabiana Gonçalves	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	1	Unknown			False	https://www.goodreads.com/author/show/16078608.Fabiana_Gon_alves
17870937	Antonio Correa D'Oliveira	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	3	Unknown			False	https://www.goodreads.com/author/show/17870937.Antonio_Correa_D_Oliveira
16501426	Jacy Rego Barros	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	1	Unknown			False	https://www.goodreads.com/author/show/16501426.Jacy_Rego_Barros
5069183	Bulhão Pato	1	1	https://images.gr-assets.com/authors/1610214684p5/5069183.jpg	Raimundo António de Bulhão Pato, best known as Bulhão Pato, was a portuguese poet, essayist and writer. He is most remembered for his memoirs, which offer a portrait of the intellectual life in late 19th century Portugal.	Unknown	20	Bilbao	1828/03/03	1912/08/24	False	https://www.goodreads.com/author/show/5069183.Bulh_o_Pato
4049299	Gregório de Matos	14	14	https://images.gr-assets.com/authors/1330358179p5/4049299.jpg	"Gregório de Mattos e Guerra was the most famous Colonial Brazilian Baroque poet. Although he wrote many lyrical and religious poems, he was more well-known by his satirical ones, winning because of them the nickname ""Boca do Inferno"" (in English: Hell's Mouth)."	Unknown	55	Salvador	1636/04/07	1696/11/26	False	https://www.goodreads.com/author/show/4049299.Greg_rio_de_Matos
8371698	Theodore Fix	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	10	Unknown			False	https://www.goodreads.com/author/show/8371698.Theodore_Fix
18090287	Alencar Jose Martiniano de 1829-1877	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	1	Unknown			False	https://www.goodreads.com/author/show/18090287.Alencar_Jose_Martiniano_de_1829_1877
4127921	Gabriel Pereira de Castro	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	11	Unknown			False	https://www.goodreads.com/author/show/4127921.Gabriel_Pereira_de_Castro
599110	Francisco Manuel de Mello	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	23	Unknown			False	https://www.goodreads.com/author/show/599110.Francisco_Manuel_de_Mello
360219	Henry Walter Bates	5	5	https://images.gr-assets.com/authors/1563576126p5/360219.jpg	Henry Walter Bates FRS FLS FGS was an English naturalist and explorer who gave the first scientific account of mimicry in animals. He was most famous for his expedition to the rainforests of the Amazon with Alfred Russel Wallace, starting in 1848. Wallace returned in 1852, but lost his collection on the return voyage when his ship caught fire. When Bates arrived home in 1859 after a full eleven years, he had sent back over 14,712 species (mostly of insects) of which 8,000 were (according to Bates) new to science. Bates wrote up his findings in his best-known work, The Naturalist on the River Amazons.	Unknown	36	Leicester	1825/02/18	1892/02/16	False	https://www.goodreads.com/author/show/360219.Henry_Walter_Bates
14131779	Ana Lessa-Schmidt	4	4	https://images.gr-assets.com/authors/1533384733p5/14131779.jpg	I am a linguist and translator. I also research and teach on Brazilian Cultural Studies in the areas of post-conflict, visual culture (cinema and photography), literature, music, the arts in general, and the Portuguese language. My career and research focus on lusophone literature, cinema, and music. I hold a Bachelor Degree in Language and Literature from Universidade Federal do Amazonas (UFAM), and a PhD in Brazilian Cultural Studies from the University of Nottingham. I've began my translation and interpreter career in 1994 working for different companies in the Manaus Free-Trade Zone. Since then I’ve acquired comprehensive knowledge of many translation fields, including philosophy, literature, religion, psychology, medicine, law, environment, amongst others. Since 2014 I’ve dedicated to 20th Century Brazilian Literature Translation (namely Machado de Assis, João do Rio, Mário de Andrade), working with New London Librarium on several projects sponsored by the Brazilian National Library Foundation, and always looking forward to new challenges the translation market brings me.	Unknown	11	Unknown	1968/08/29		True	https://www.goodreads.com/author/show/14131779.Ana_Lessa_Schmidt
17878034	Leonor de Almeida Portugal	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	4	Unknown			False	https://www.goodreads.com/author/show/17878034.Leonor_de_Almeida_Portugal
17416808	Joana Da Gama	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	2	Unknown			False	https://www.goodreads.com/author/show/17416808.Joana_Da_Gama
5074415	Sílvio Romero	2	2	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	1851-1914	Unknown	12	Unknown			False	https://www.goodreads.com/author/show/5074415.S_lvio_Romero
18334311	Manuel Oliveira De Lima	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	4	Unknown			False	https://www.goodreads.com/author/show/18334311.Manuel_Oliveira_De_Lima
13950070	Farias Brito	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	1	Unknown			False	https://www.goodreads.com/author/show/13950070.Farias_Brito
1953928	Paul Gaffarel	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Paul Louis Jacques Gaffarel was a French historian.	Unknown	72	Moulins			False	https://www.goodreads.com/author/show/1953928.Paul_Gaffarel
14564140	Carlos Goes	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	12	Unknown			False	https://www.goodreads.com/author/show/14564140.Carlos_Goes
1018127	Maria Estela Guedes	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	13	Unknown			False	https://www.goodreads.com/author/show/1018127.Maria_Estela_Guedes
7703745	Rosana Almendares	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	1	Unknown			False	https://www.goodreads.com/author/show/7703745.Rosana_Almendares
14229402	Fabiano Rodrigo da Silva Santos	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	1	Unknown			False	https://www.goodreads.com/author/show/14229402.Fabiano_Rodrigo_da_Silva_Santos
8426325	Leandro Gomes de Barros	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Leandro Gomes de Barros (Pombal, 19 de novembro de 1865 — Recife, 4 de março de 1918) foi um poeta de literatura de cordel brasileiro	Unknown	15	Pombal	1865/11/19	1918/03/04	False	https://www.goodreads.com/author/show/8426325.Leandro_Gomes_de_Barros
832695	Joao Baptista	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	4	Unknown			False	https://www.goodreads.com/author/show/832695.Joao_Baptista
17467416	Antonio Da Silva Porto	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	2	Unknown			False	https://www.goodreads.com/author/show/17467416.Antonio_Da_Silva_Porto
1228572	Júlia Lopes de Almeida	17	17	https://images.gr-assets.com/authors/1274033550p5/1228572.jpg	The first Brazilian woman to lead what can legitimately be called a career as an author, Júlia Valentina de Silveira Lopes de Almeida was a novelist and playwright, an advocate for women's education and other progressive social reform, and an all-around intellectual. Though she was immensely popular in the late 19th and early 20th Century, her works were forgotten soon after her death, largely due to the country's literary trajectory toward modernism. Recently, however, scholars and readers have begun to unearth and rediscover the pleasures and technical merits of the vast and diverse body of literature she left behind.	"<a href=""https://www.goodreads.com/author/show/22458.Machado_de_Assis"" title=""Machado de Assis"" rel=""nofollow noopener"">Machado de Assis</a>, <a href=""https://www.goodreads.com/author/show/18791.Guy_de_Maupassant"" title=""Guy de Maupassant"" rel=""nofollow noopener"">Guy de Maupassant</a>, <a href=""https://www.goodreads.com/author/show/87823.Jules_Michelet"" title=""Jules Michelet"" rel=""nofollow noopener"">Jules Michelet</a>, <a href=""https://www.goodreads.com/author/show/4750._mile_Zola"" title=""Émile Zola"" rel=""nofollow noopener"">Émile Zola</a>"	28	Unknown	1862/09/24	1934/05/30	False	https://www.goodreads.com/author/show/1228572.J_lia_Lopes_de_Almeida
891588	Guerra Junqueiro	14	14	https://images.gr-assets.com/authors/1361162592p5/891588.jpg	Abílio Manuel Guerra JunqueiroBorn in Freixo de Espada à Cinta, Trás-os-Montes, Portugal to José António Junqueiro Júnior, a supply trader and farmer, and wife Ana Maria Guerra. His mother died when he was only three years old.He made secondary studies in Bragança and at sixteen, he enrolled at the University of Coimbra, to study theology. Two years later he left to study law, that he concluded in 1873. Then he became secretary of the governor of Angra do Heroísmo, Azores, and later of Viana do Castelo. In 1878, he was elected to the House of Representatives.In 1885 he published at Porto A velhice do Padre Eterno, that generated strong criticism from Portuguese Catholic Church. After the British Ultimatum and the political crisis associated, he was involved in the political debate in 1891, writing some best-sellers that had huge impact in public opinion, contributing to the discredit of the Portuguese monarchy and the success of the republican Party in the 1910 Portuguese Revolution. He translated into Portuguese short stories by Hans Christian Andersen.He married Filomena Augusta da Silva Neves on February 10, 1880, the couple had two children; Maria Isabel Guerra Junqueiro on November 11, 1880, second wife without issue of Luís Augusto de Sales Pinto da Mesquita de Carvalho (1868-1931) and Júlia Guerra Junqueiro in 1881, unmarried and without issue. He died in Lisbon at the age of 73.In 1940 Junqueiro's daughter donated his estate in Porto that became the Guerra Junqueiro's Museum.	Unknown	42	Ligares, Freixo de Espada à Cinta	1850/09/17	1923/07/07	False	https://www.goodreads.com/author/show/891588.Guerra_Junqueiro
1291453	Rui Barbosa	15	15	https://images.gr-assets.com/authors/1515516232p5/1291453.jpg	"Rui Barbosa (Rui Barbosa de Oliveira) was a lawyer, journalist, jurist, politician, diplomat, essayist, poet and orator. Founding member of the Brazilian Academy of Letters.His father, João Barbosa de Oliveira, was a man dedicated to the problems of education and culture. For years, he directed the Public Instruction of his Province. He was the main influence on his son's education, guiding him in the love of reading the classics and respecting documentation in his research.After his preparatory studies, he went to Recife to study at law. In 1868, he transferred to the Faculty of Law of São Paulo. He became a partner, together with Castro Alves, of the Ateneu Paulistano, then under the presidency of Joaquim Nabuco. Before the end of his second year of the course, he was already a well-known journalist. After graduation (1870) he moved to Rio de Janeiro, where he began his career on the platform and in the press, embracing as his initial cause the abolition of slavery. Provincial deputy, and later general, he advocated, together with Joaquim Nabuco, the defense of the federative system. Invited to become Cabinet Minister Afonso Celso, shortly before the proclamation of the Republic, Rui Barbosa refused the position because it was, at the time, incompatible with his federative ideas. Once the Republic was proclaimed, Rui became the Minister of Finance of the Provisional Government. Elected senator from Bahia, his councils prevailed in the main reforms and his culture shaped the fundamental lines of the February 24, 1891 Charter. of Floriano. As editor-in-chief of Jornal do Brasil, he launched a campaign against the Florianist situation. In 1893 he was forced into exile. He headed, first, to Buenos Aires, then to Lisbon, where some incidents led him to choose London. He then wrote the famous Letters from England to the Jornal do Comércio. He raised his voice against the Dreyfus Process.In 1895 Rui Barbosa returned from exile, returning to work as a senator until his death, successively reelected, highlighting his work in drafting the Brazilian Civil Code. In 1905, Bahia raised its candidacy for the presidency of the Republic, but Rui gave it up to decide in favor of Afonso Pena.When, in 1907, the Czar of Russia called the 2nd. The Peace Conference, in The Hague, Rui Barbosa headed the Brazilian delegation, with the help with all kinds of information from Joaquim Nabuco; making Rui Barbosa the first diĺomata in Latin America. His role in The Hague was of great importance as he fought, above all, for the principle of legal equality of sovereign nations, facing irreducible prejudices from the so-called great powers. In addition to being named Honorary President of the First Commission, he was named among the “Seven Sages of The Hague”.""In life, the jurist from Bahia was called Ruy Barbosa de Oliveira. After his death, it must be written Rui Barbosa de Oliveira"" - José Maria da Costa, 03/26/2008 in 'Migalhas', a vehicle with legal and political content and economical."	Unknown	66	Salvador	1849/11/05	1923/03/10	False	https://www.goodreads.com/author/show/1291453.Rui_Barbosa
2049643	Rachel Soihet	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	7	Unknown			False	https://www.goodreads.com/author/show/2049643.Rachel_Soihet
1823649	Janaina Amado	1	1	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	10	Unknown			False	https://www.goodreads.com/author/show/1823649.Janaina_Amado
6033508	Tarcisio Lage	1	1	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	7	Unknown			False	https://www.goodreads.com/author/show/6033508.Tarcisio_Lage
3516968	Sylvia Paixão	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	1	Unknown			False	https://www.goodreads.com/author/show/3516968.Sylvia_Paix_o
17553096	Claudio de Souza	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	3	Unknown			False	https://www.goodreads.com/author/show/17553096.Claudio_de_Souza
2566922	John Temple Graves	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	233	Unknown			False	https://www.goodreads.com/author/show/2566922.John_Temple_Graves
4418483	Joao Da Silva Rebello	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	3	Unknown			False	https://www.goodreads.com/author/show/4418483.Joao_Da_Silva_Rebello
18101578	Pauline Flaugergues	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	1	Unknown			False	https://www.goodreads.com/author/show/18101578.Pauline_Flaugergues
13538179	José Basílio da Gama	1	1	https://images.gr-assets.com/authors/1495953619p5/13538179.jpg	"José Basílio da Gama was a Brazilian-born Portuguese poet and member of the Society of Jesus, famous for the epic poem O Uraguai.The death of his father, when he was a young child, caused a hard situation in his life. During this period, a brigadier named Alpoim who served as his protector sent him to Rio de Janeiro, where he studied at Jesuit College, starting his novitiate for the Society of Jesus. With the expulsion of the Jesuits in 1759, Basílio went to Europe, where he travelled through many countries, such as Italy and Portugal, between 1760 and 1767. In Italy, he ingressed at the Roman Arcadia, where he adopted the pen name Termindo Sipílio.During the first months of 1767, he went to Rio de Janeiro, to the inauguration of the ship ""Serpente"" (mentioned in the third canto of his epic poem O Uraguai). In 1768, he returned to Portugal, in hopes of entering at the University of Coimbra, but was arrested and exiled in Angola, due to suspects of Jansenism. However, he received the forgiving of the Marquess of Pombal because of an epithalamium he wrote for his daughter.During his last years, Basílio lived happily, becoming a member of the Sciences Academy of Lisbon. He died July 31, 1795, in Portugal."	Unknown	7	Tiradentes	1741/04/08	1795/07/31	False	https://www.goodreads.com/author/show/13538179.Jos_Bas_lio_da_Gama
17516136	I F Silveira Da Mota	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	1	Unknown			False	https://www.goodreads.com/author/show/17516136.I_F_Silveira_Da_Mota
1356567	João Simões Lopes Neto	14	14	https://images.gr-assets.com/authors/1277901371p5/1356567.jpg	João Simões Lopes Neto foi um escritor e empresário brasileiro. Segundo estudiosos e críticos de literatura, ele foi o maior autor regionalista do Rio Grande do Sul, pois procurou em sua produção literária valorizar a história do gaúcho e suas tradições.Simões Lopes Neto só alcançou a glória literária postumamente, em especial após o lançamento da edição crítica de Contos Gauchescos e Lendas do Sul, em 1949, organizada para a Editora Globo, por Augusto Meyer e com o decisivo apoio do editor Henrique Bertaso e de Érico Veríssimo.Em certa fase da vida, empobrecido, sobreviveu como jornalista em Pelotas, sua cidade natal. Morreu na mesma cidade, aos cinquenta e um anos, de uma úlcera perfurada.	Unknown	25	Pelotas, RS	1865/03/09	1916/06/14	False	https://www.goodreads.com/author/show/1356567.Jo_o_Sim_es_Lopes_Neto
2985368	Luiz Augusto Rebello da Silva	0	0	https://images.gr-assets.com/authors/1604921270p5/2985368.jpg	Luis Augusto Rebelo da Silva (Lisbon, 1822-1871 ) was a journalist, historian, novelist and political Portuguese, active contributor to multiple journals and member of the intellectual gatherings and Lisbon policies of the last half of 19th century . He was one of the first teachers of the Higher Course of Letters , founded in 1859 by D. Pedro V , teaching the subject of History. He was the father of Luís António Rebelo da Silva, scientist and professor of Agronomy, who succeeded him in the Câmara dos Pares.	Unknown	38	Lisbon	1822/04/02	1871/09/19	False	https://www.goodreads.com/author/show/2985368.Luiz_Augusto_Rebello_da_Silva
7828381	Raul de Leoni	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	3	Unknown			False	https://www.goodreads.com/author/show/7828381.Raul_de_Leoni
962681	Samuel Purchas	1	1	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	71	Unknown			False	https://www.goodreads.com/author/show/962681.Samuel_Purchas
217551	John Maddox	3	3	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	24	Unknown			False	https://www.goodreads.com/author/show/217551.John_Maddox
4107650	Rebelo da Silva	2	2	https://images.gr-assets.com/authors/1494341797p5/4107650.jpg	Luís Augusto Rebelo da Silva nasceu em Lisboa, a 2 de Abril de 1822, filho de Ana Joaquina da Conceição de Lima e de Luís António Rebelo da Silva, homem de talento, magistrado e jurisconsulto notável, que fora deputado às Cortes Gerais e Extraordinárias da Nação Portuguesa de 1821 e membro da Regência do Brasil de 1822. Nos períodos em que se deslocava para fora de Lisboa, a família de Rebelo da Silva viveu na Quinta do Desembargador, ou Quinta das Rebelas, no actual Vale de Santarém, quinta visitada, entre outros intelectuais, por Almeida Garrett e Alexandre Herculano. Aquela quinta serviu de cenário à casa da Joaninha, de que Almeida Garrett fala na sua conhecida obra Viagens na Minha Terra. Com o passar do tempo o imóvel foi-se degradando, tendo sofrido um incêndio em 1990, que o reduziu às paredes.Depois de estudos preparatórios em Lisboa ingressou na Universidade de Coimbra, estudando Matemática. Aparentemente por razões de saúde, cedo abandonou o curso, regressando a Lisboa. Passou então a dedicar-se aos estudos humanísticos e ingressou na Sociedade Escolástico-Filomática, a que pertencia Alexandre Herculano, o qual lhe facilitou o acesso à Biblioteca da Ajuda, o que lhe permitiu aprofundar os conhecimentos históricos de que dispunha.Faleceu em Lisboa, a 19 de Setembro de 1871. Foi professor de História no Curso Superior de Letras. Era sócio da Academia Real das Ciências de Lisboa (desde 1854) e membro do Conservatório Nacional, do Instituto de Coimbra e de várias instituições brasileiras. Fez parte do Conselho Superior de Instrução Pública. Após a sua morte, as suas obras completas foram publicadas em 41 volumes pela Empresa da História de Portugal (1909).Em 28 de Julho de 1861, foi um dos sócios fundadores da Comissão Central 1.º de Dezembro de 1640Na senda de Alexandre Herculano e de Almeida Garrett, com os quais privou, publicou um vasto conjunto de obras sobre História de Portugal, com destaque para História de Portugal nos Séculos XVII e XVIII, Memoria sobre a População e a Agricultura de Portugal e uma série de romances históricos à maneira de Alexandre Herculano, entre eles Rauço por Homízio, Ódio Velho não Cansa. Embora de tema mais recente, localizado na fase inicial da Guerra Peninsular, obteve grande êxito o seu romance histórico A Casa dos Fantasmas.Também se deve a Rebelo da Silva um dos contos clássicos da literatura portuguesa, A Última Corrida de Touros Reais em Salvaterra. Baseado num marcante episódio da História de Portugal e publicado em 1848, este conto está na origem de múltiplas obras posteriores, entre as quais o famoso fado de que é epónimo.Contudo, as suas obras mais marcantes são a A Mocidade de D. João V, um êxito literário e de vendas que o próprio autor adaptou ao teatro com a colaboração de Ernesto Biester, e a sua obra-prima Lágrimas e Tesouros, publicada em 1863.A maioria da sua obra foi inicialmente publicada nos múltiplos periódicos em que colaborou, com destaque para O Cosmorama Literário, a Revista Universal Lisbonense, O Panorama (1837-1868), a Ilustração Luso-Brasileira (1856-1859) o Arquivo Pitoresco (1857-1868), A Época e a Revista Contemporânea de Portugal e Brasil (1859-1865). Dedicou-se também à tradução, com destaque para as obras de carácter dramático, entre as quais Otelo, ou o Mouro de Veneza e a obra Imitação de Shakespeare, publicada em 1856.As suas Obras Completas incluem também um estudo em três volumes sobre a Arcádia Portuguesa, uma Memória biográfica e literária acerca de Manuel Maria Barbosa du Bocage e múltiplos outros trabalhos em que a crítica literária é o esteio fundamental, entre os quais Apreciações Literárias, uma recolha póstuma, feita pelos editores, de textos dispersos pela imprensa da época.	Unknown	14	Lisboa	1822/04/02	1871/09/19	False	https://www.goodreads.com/author/show/4107650.Rebelo_da_Silva
17616007	Jeronymo Simoes	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	1	Unknown			False	https://www.goodreads.com/author/show/17616007.Jeronymo_Simoes
4292781	Honorato Caldas	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	11	Unknown			False	https://www.goodreads.com/author/show/4292781.Honorato_Caldas
17515913	Antonio Jacintho de Araujo	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	1	Unknown			False	https://www.goodreads.com/author/show/17515913.Antonio_Jacintho_de_Araujo
8058103	Marquês de Maricá	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	2	Unknown			False	https://www.goodreads.com/author/show/8058103.Marqu_s_de_Maric_
6712871	Janer Cristaldo	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	7	Unknown			False	https://www.goodreads.com/author/show/6712871.Janer_Cristaldo
5774349	Alexandre Cabral	1	1	https://images.gr-assets.com/authors/1531246306p5/5774349.jpg	ALEXANDRE CABRAL nasceu em Lisboa, em 1917. Foi redactor de uma agência noticiosa, delegado de propaganda médica, chefe de escritório e empregado numa agência publicitária, acabando por se consagrar em exclusivo à actividade literária. Depois de se estrear com Cinzas da Nossa Alma (1937), publicou contos e romances de tendência neo-realista (Contos Sombrios, 1938; O Sol Nascerá um Dia, 1942; Contos da Europa e de África, 1947; Fonte da Telha, 1949; Terra Quente, 1953; Malta Brava, 1955; Histórias do Zaire, 1956; e Margem Norte, 1961). Estudioso e investigador da obra camiliana, escreve: Estudos Camilianos (1978), Escritos Diversos de Camilo Castelo Branco (1979), Camilo Castelo Branco: Roteiro Dramático de um Profissional das Letras (1980) e Dicionário de Camilo Castelo Branco (1989). Além de regular colaboração em revistas e jornais, fez parte dos corpos directivos de importantes instituições ligadas à política ou à cultura, tendo sido elemento preponderante na formação da Sociedade Portuguesa de Escritores, a cuja primeira direcção pertenceu, presidida por Aquilino Ribeiro. Faleceu em Lisboa, em 1996.	Unknown	38	Lisboa			False	https://www.goodreads.com/author/show/5774349.Alexandre_Cabral
43047	Robert Stam	13	13	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	30	Unknown			False	https://www.goodreads.com/author/show/43047.Robert_Stam
1300905	Aubrey F.G. Bell	1	1	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Aubrey Fitz Gerald Bell	Unknown	26	Unknown			False	https://www.goodreads.com/author/show/1300905.Aubrey_F_G_Bell
15484969	Maria Izilda S. de Matos	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	3	Unknown			False	https://www.goodreads.com/author/show/15484969.Maria_Izilda_S_de_Matos
14873732	Brasil	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	15	Unknown			False	https://www.goodreads.com/author/show/14873732.Brasil
381752	Bernardo Gomes De Brito	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Bernardo Gomes de Brito (born in Lisboa, 20 May 1688 - died after 1759) was a portuguese historian and scholar.He is known by compiling a two-volume collection of narrative accounts of the travails and wrecks of several Portuguese ships, mainly going to India between 1552 and 1602, and the oft-harrowing stories of their survivors. The collection became known as 'História Trágico-Marítima' (Tragic History of the Sea).	Unknown	22	Lisboa	1688/05/20		False	https://www.goodreads.com/author/show/381752.Bernardo_Gomes_De_Brito
