id;id;title;country_code;image_url;publication_year;publisher;language_code;is_ebook;description;average_rating;num_pages;format;ratings_count;text_reviews_count;url;series_works
20658208;20658208;História da Origem e Estabelecimento da Inquisição em Portugal - Volume I;BR;https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png;;;por;TRUE;"Podíamos escrever a história da Inquisição, desse drama de flagícios que se protrai por mais de dois séculos. Os arquivos do terrível tribunal aí existem quase intactos. Perto de quarenta mil processos restam ainda para darem testemunho de cenas medonhas, de atrocidades sem exemplo, de longas agonias. Não quisemos. Era mais monótono e menos instrutivo. Os vinte anos de luta entre D. João III e os seus súbditos de raça hebreia, ele para estabelecer definitivamente a Inquisição, eles para lhe obstarem, oferecem matéria mais ampla a graves cogitações. Conheceremos a corte de um rei absoluto na época em que a monarquia pura estava em todo o seu vigor e brilho; conheceremos a corte de Roma na conjuntura em que, confessando os seus anteriores desvios, ela dizia ter entrado na senda da própria reformação, e poderemos comparar isso tudo com os tempos modernos de liberdade.";4.31;;;8;0;https://www.goodreads.com/book/show/20658208-hist-ria-da-origem-e-estabelecimento-da-inquisi-o-em-portugal---volume;OrderedDict([('series_work', OrderedDict([('id', '1595671'), ('user_position', '1'), ('series', OrderedDict([('id', '287555'), ('title', 'História da Origem e Estabelecimento da Inquisição em Portugal'), ('description', 'Em 1846 Alexandre Herculano publica o primeiro livro da sua História de Portugal e até 1853 seguem-se-lhe mais três volumes. Em 1850 interrompe este trabalho e a sua atenção dirige-se então para um dos mais importantes particularismos da história de Portugal - a nossa política de intolerância religiosa – e, em 1854, publica o primeiro volume da História da Origem e Estabelecimento da Inquisição em Portugal. Uma importante análise que trata do aparecimento do sistema inquisitorial, na Europa e entre nós, acompanha a situação dos judeus em Portugal e observa as relações que se estabelecem entre a Inquisição e o poder político, especialmente durante os séculos XV e XVI, nomeadamente até ao reinado de D. João III.'), ('note', None), ('series_works_count', '4'), ('primary_work_count', '4'), ('numbered', 'true')]))]))])
12691921;12691921;De Angola à Contracosta 2;BR;https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png;1978;Publicações Europa-América;por;FALSE;;4.00;180;Paperback;2;0;https://www.goodreads.com/book/show/12691921-de-angola-contracosta-2;
91158;91158;De Cabeça Para Baixo;BR;https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1368982387l/91158._SX98_.jpg;;;por;FALSE;Desde a sua descoberta da Europa em 1959 até se ver de cabeça para baixo no Extremo Oriente, o Autor relata o melhor de suas andanças, tropelias e trapalhadas em quase trinta anos por este mundo afora. E o faz na linguagem ágil, viva e quase sempre hilariante que o consagrou.;3.81;336;;22;1;https://www.goodreads.com/book/show/91158.De_Cabe_a_Para_Baixo;
30342555;30342555;De carta em carta;BR;https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1464951906l/30342555._SX98_.jpg;2011;Salamandra;por;FALSE;"There once was a boy, Pepe and his grandfather Josi, and neither knew how to read or write; this was not uncommon in their town. One day, they had an argument and, in order to communicate with each other, they hired Miguel, a man whose job was to read and write for illiterate people. Many letters were passed from one to the other while Pepe paid Miguel by going to school, and Josi paid him with flowers from his own garden. At the end of the whole ordeal, Pepe kept going to school, learned how to read and write and wrote a letter to the government asking for a pension for his grandfather.";3.87;32;Paperback;5;0;https://www.goodreads.com/book/show/30342555-de-carta-em-carta;
2694595;2694595;De Corpo Inteiro;BR;https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1524992322l/2694595._SX98_.jpg;1997;Editora Siciliano;por;FALSE;"Em De corpo inteiro, a escritora Clarice Lispector entrevista personalidades das áreas política e cultural nas décadas de 60 e 70. Mais do que registrar o múltiplo talento da autora, esse livro retrata a faceta de pesquisadora da alma de Clarice.<br /><br />Sem meias palavras, a romancista, contista, poeta, cronista e tradutora se lança na inquietante descoberta dos mistérios da vida através de bate-papos, que o jornalista Alberto Dines chamou de ""peças jornalísticas de quilate"". Clarice revela-se uma entrevistadora bastante corajosa. <br /><br />Três questões são recorrentes ao longo das mais de 30 entrevistas. ""Qual é a coisa mais importante no mundo?"", ""Qual é a coisa mais importante para o indivíduo?"" e ""O que é o amor?"" Esta última deixou Chico Buarque sem resposta, inspirou Fernando Sabino a uma citação religiosa, mas conseguiu a melhor resposta de Tom Jobim: ""Amor é se dar, se dar, se dar."" Ao entrevistar o psicanalista Hélio Pellegrino, Clarice foi direto na alma: ""Diga, sem elogios, quem sou eu?""";4.07;232;Paperback;27;1;https://www.goodreads.com/book/show/2694595-de-corpo-inteiro;
18301748;18301748;De jogos e festas;BR;https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1375975003l/18301748._SX98_.jpg;1980;Civilização Brasileira;por;FALSE;De Jogos e Festas, de José J. Veiga (1915-1919), reúne três novelas assinadas pelo prestigiado ficcionista: “De Jogos e Festas”, “Quando a Terra Era Redonda” e “O Trono no Morro”. Vencedor do Prêmio Jabuti em 1981 (Contos/Crônicas/Novelas), é mais uma grande obra o autor de Os Cavalinhos de Platiplanto. “As histórias de José J. Veiga, sejam quais forem os gêneros que pratique, enredam, intrigam, envolvem o leitor em embaraçantes lios, em enleios perturbadores”, afirmou Mário da Silva Brito. “Daí a necessidade – urgente – de descobrir-lhes o significado, de compreender-lhes a mensagem, de desvendar-lhes os símbolos. Provocativo, instigante, José J. Veiga impõe, suave e mansamente, esse exercício mental, por onde principia a fruição de raro prazer estético.”;4.00;142;Paperback;4;1;https://www.goodreads.com/book/show/18301748-de-jogos-e-festas;
21430021;21430021;Dentes ao Sol;BR;https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1394594302l/21430021._SX98_.jpg;;Global Editora;por;FALSE;"Retrato de uma cidade do interior do Brasil, através do testemunho meio patético, meio venenoso, de um cidadão excluído da comunidade, Dentes ao Sol provoca e inquieta o leitor. O narrador foi mesmo condenado ao ostracismo, pelo povo da Terra? Ou teria se afastado, por vontade própria e tédio de uma realidade diária mesquinha e asfixiante?<br />Seja como for, é através de seu depoimento implacável (e com um mal disfarçado sentimento de vingança, de forra) que se reconstitui a sua sufocante vida pessoal e a vida cotidiana da cidade, com as suas trivialidades, as dificuldades de relacionamento entre as pessoas, os segredos de polichinelo, os preconceitos e os absurdos. Os casos misteriosos que acontecem no escuro do cinema. A mulher que só atingia o orgasmo fazendo amor em meio a festas populares. Os homens metralhados na plataforma da estação. A piscina que engole os que nela mergulham. O tigre que rasga as pessoas nas ruas. Os jogos anuais, de extrema violência, com a participação de toda a cidade. Por que todos vendem as casas com quintais e compram apartamentos? A televisão imperando em todos os momentos da vida. Ninguém sai mais de casa, a tal ponto que se escreveu um Manual Prático para se Sair de Casa, orientando quem quisesse ir à rua. Realidade e simbologia.<br />Dentes ao Sol, em certa medida, é também a homenagem de um cinéfilo ao cinema, estabelecendo relações entre o que ocorre na cidade, o que o narrador reconstitui e os filmes que marcaram a sua geração. Escrito com humor e sarcasmo, o livro parece propor, sob o desalento do narrador, um desafio de vida e, sobretudo, de renovação: o estímulo à coragem para se perseguir o sonho, a necessidade de se buscar a utopia, de se viver com esperança, ainda que contra tudo e todos. Sob pena de enlouquecer à sombra, como o ""girassol no muro"", expondo ""os dentes ao sol"".";4.04;366;Paperback;4;0;https://www.goodreads.com/book/show/21430021-dentes-ao-sol;
18369377;18369377;Dentro da Noite Veloz;BR;https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1377293278l/18369377._SX98_.jpg;2013;José Olympio;por;FALSE;Dentro da Noite Veloz traz um Gullar preocupado com a necessidade de mudanças radicais no país. Sem ser panfletário, o poeta vence a traiçoeira vertente da poesia com matiz político-social e apresenta uma poesia que, tratando das questões sociais e políticas, mantém a qualidade literária.;4.28;120;Paperback;49;5;https://www.goodreads.com/book/show/18369377-dentro-da-noite-veloz;
26760075;26760075;Desolação;BR;https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442764605l/26760075._SX98_.jpg;2005;Planeta do Brasil;por;FALSE;"Desolação - ""Um gelo e uma súbita perda de forças o assaltam (...). Nessas ocasiões, o coração como que perde o seu ritmo natural, - aquela 'pancada', tão regular como o trabalho do cilindro, num motor, vem borbulhar à altura do pescoço. Um borbulhar que o enche dum frio, ao mesmo tempo que lhe suga as forças e o ânimo...<br /><br />Penosamento, avança até a sua cama. Como quem se ampara numa queda, vai-se deixando cair sobre o leito. Deita-se meio encolhido, a face virada para a parede.<br /><br />A sua desolação, porém, é tão grande que aí fica, nessa posição, perdidas subitamente todas as suas forças...""";4.00;319;Paperback;1;0;https://www.goodreads.com/book/show/26760075-desola-o;
8273885;8273885;Deste Mundo e do Outro;BR;https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1315083843l/8273885._SX98_.jpg;2001;Editorial Caminho;por;FALSE;Crónicas que são? Pretextos, ou testemunhos?<br /><br />(da contracapa);3.83;232;Paperback;86;9;https://www.goodreads.com/book/show/8273885-deste-mundo-e-do-outro;
12284690;12284690;Deus Negro;BR;https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png;1989;O recado Editora Ltda;por;FALSE;Deus não é branco, não é vermelho, não é amarelo, não é negro. Deus é Amor. E o Amor não é branco, não é vermelho, não é amarelo, não e negro. Mas também podemos dizer, com a mesma verdade, que o Amor é branco, é vermelho, é amarelo, é negro. E Deus também. Deus e o Amor estão em todos os povos, em todas as raças, em todas as cores. Estão no homem culto e no analfabeto, no pobre e no aleijado, na criança e no velhinho, no louco e na prostituta. Só não estão no ódio e no egoísmo! Estes são os reinos de Satanás. O livro DEUS NEGRO, um marco entre o amor e 0 ódio, entre a doação e o egoísmo, e um fenômeno na comunicaçao humano-cristã. Seus versos chegam ao coração, tocam a mente, alcançam o espírito: exigem mudança de vida, diária para melhor.;3.29;97;Paperback;17;1;https://www.goodreads.com/book/show/12284690-deus-negro;
18299210;18299210;Deus no pasto (Um cavalheiro da segunda decadência, 4);BR;https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1375878447l/18299210._SX98_.jpg;1972;Civilização Brasileira;por;FALSE;;4.00;262;Paperback;1;0;https://www.goodreads.com/book/show/18299210-deus-no-pasto;
6332524;6332524;Diana Caçadora e Tango Fantasma;BR;https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png;2003;Ateliê;por;FALSE;Este volume é uma reedição de duas obras de Márcia Denser, com 19 contos ao todo. A autora mostra uma linguagem ardente, irônica, que radiografa os anos 1970 e 80 mas permanece atual. Das situações particulares de penúria, ela faz surgir um picadeiro no qual todos nós nos vemos atuar. Para Caio Fernando Abreu, trata-se de “literatura urbana da melhor qualidade: tensa, bêbada, drogada, trêmula de ressaca e tesão. É metal puro”. O livro conta com prefácio do escritor e jornalista Bernardo Ajzenberg.;4.50;299;;9;1;https://www.goodreads.com/book/show/6332524-diana-ca-adora-e-tango-fantasma;
18288414;18288414;Diário da Tarde;BR;https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1375729593l/18288414._SX98_.jpg;1981;Civilização Brasileira;por;FALSE;;4.00;204;Paperback;4;0;https://www.goodreads.com/book/show/18288414-di-rio-da-tarde;
12066494;12066494;Dias & Dias;BR;https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1311012522l/12066494._SX98_.jpg;2002;Companhia das Letras;por;TRUE;"Um colecionador de sabiás. Uma mulher que se amasia com o cunhado após a morte da irmã, passando a criar a sobrinha como filha. A esposa que desvia cartas enviadas ao marido para mostrá-las à prima, apaixonada por quem as escreveu. O professor que perde a juventude esperando por um amor que não lhe pertence. <br /><br />Estes personagens são os coadjuvantes da história, ofuscados pelo amor platônico que Feliciana, a personagem principal, nutre pelo amado: o escritor Gonçalves Dias. O livro é ""Dias e Dias"", novo romance de Ana Miranda retratando o século XIX e trazendo como destaque a revolta da Balaiada, ocorrida em Caxias, além de abordar curiosidades e dados biográficos que traçam o perfil de Gonçalves Dias. <br /><br />Dois anos depois de publicar o último livro, Ana Miranda está de volta repetindo a fórmula dos romances anteriores, ""Sem Pecado"", ""Desmundo"" e ""Amrik"", dando voz ao ""eu-poético"" feminino em épocas, situações e conflitos diferentes. <br /><br />Não supera a genialidade do inesquecível sucesso editorial ""Boca do Inferno"" (biografia romanceada de Gregório de Matos), mas não deixa de conduzir o romance com a maestria daqueles que sabem transcrever para o papel as palavras que brotam da alma.<br /><br />Um livro que só poderia ser escrito a partir de sentimentos guiados pela sensibilidade de uma mulher, escritora detalhista, que comete pequenos deslizes quando, em certas passagens do livro, procura ser didática. <br /><br />O título de duplo sentido refere-se a um trocadilho com o sobrenome do escritor e os dias e dias dedicados - e desperdiçados - por Feliciana à fidelidade do poeta , que nunca poderia retribuir o amor dedicado durante uma vida inteira, e as contradições e fragilidades de um homem em carne e osso, quando colocado de frente com a idealização de uma mulher apaixonada.";3.29;244;ebook;84;1;https://www.goodreads.com/book/show/12066494-dias-dias;
30136450;30136450;Dicionário da Mitologia Grega;BR;https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1462758409l/30136450._SX98_.jpg;1995;Cultrix;por;FALSE;Impossível conhecer a civilização de um povo sem conhecer-lhe a mitologia. Impossível ainda ler-lhe os autores, com proveito, sem saber dos seus deuses e tradições. Pensai se poderíamos conhecer o imaginoso povo grego, sem tomar conhecimento mais íntimo com a riqueza de sua mitologia. Temo-la como base de nossa literatura (ocidental), entrosada em todas as nossas formas de expressão, riqueza da nossa arte, fundamento e estrutura do nosso pensamento.;3.00;320;Paperback;1;0;https://www.goodreads.com/book/show/30136450-dicion-rio-da-mitologia-grega;
1188900;1188900;Dicionário de Termos Literários;BR;https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1361043129l/1188900._SX98_.jpg;1997;Editora Cultrix;por;FALSE;Em mais de setecentos verbetes, que de acordo com a importância do assunto, podem ir da informação sintética de algumas linhas ao pequeno espaço de um ensaio analítico de várias páginas, o 'Dicionário de termos literários' recenseia gêneros e espécies literárias (poesia, prosa, conto, romance, lírica, teatro etc.), formas literárias (sonetos, balada etc.), termos de retórica e poética (rima, discurso, metonímia, sinédoque e muitos outros), movimentos literários, artísticos e filosóficos (como romantismo, modernismo, surrealismo, existencialismo etc.);4.67;520;Paperback;5;0;https://www.goodreads.com/book/show/1188900.Dicion_rio_de_Termos_Liter_rios;
17936367;17936367;Digressões e Novellas;BR;https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1369045247l/17936367._SX98_.jpg;2004;artemágica editores;por;FALSE;;0.00;;Paperback;0;0;https://www.goodreads.com/book/show/17936367-digress-es-e-novellas;
15784835;15784835;Diomedes - A Trilogia do Acidente;BR;https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344025598l/15784835._SX98_.jpg;2012;Companhia das Letras;por;FALSE;Em 1999, quando foi lançado O dobro de cinco, primeiro álbum da “trilogia em quatro partes” protagonizada pelo detetive Diomedes, Lourenço Mutarelli já era um quadrinista conhecido, seguido de perto por um círculo de leitores fascinados por suas belas histórias de caráter pessoal e intimista, com personagens atormentados pela solidão e pela morte. Para muitos, portanto, deve ter sido uma surpresa sua guinada para um gênero popular como o quadrinho policial, em geral narrado com um traço mais contido e disciplinado, a serviço de uma história de investigação esquemática e roteiro bem definido.<br /><br />Mas esta é uma história policial de Mutarelli. Seu protagonista não é um tipo durão, envolvido com perigosas intrigas e belas mulheres. É um delegado aposentado, gordo e sedentário, em busca de uns trocados para completar o orçamento. Nunca resolveu um caso, e passa a maior parte do tempo bebendo e fumando em seu escritório imundo. No entanto, ao partir no encalço do há muito desaparecido mágico Enigmo, seu cotidiano ordinário fica para trás. Em busca da sorte grande e metido em circunstâncias cada vez mais desfavoráveis em seu caminho repleto de figuras bizarras, Diomedes será obrigado a usar todo o talento que jamais imaginou possuir para desvendar o “Enigma de Enigmo”.<br /><br />A nova edição reúne em volume único a trilogia formada por quatro álbuns, alguns deles esgotados há anos e vendidos a preço de ouro. Os desenhos originais foram reescaneados e a fonte redesenhada para amplificar a experiência gráfica do leitor. A edição também inclui esboços inéditos e tiras que não constavam na edição original.;4.38;432;Paperback;188;12;https://www.goodreads.com/book/show/15784835-diomedes---a-trilogia-do-acidente;
22018612;22018612;Dissonâncias;BR;https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png;2000;Editora Nova Fronteria;por;FALSE;;2.00;186;Paperback;1;0;https://www.goodreads.com/book/show/22018612-disson-ncias;
6613854;6613854;Distraídos Venceremos;BR;https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png;1995;Brasiliense;por;FALSE;"Aviso aos Náufragos Esta página, por exemplo, não nasceu para ser lida. Nasceu para ser pálida, um mero plágio da Ilíada, alguma coisa que cala, folha que volta pro galho muito depois de caída. Nasceu para ser praia, quem sabe Andrômeda, Antártida, Himalaia, sílaba sentida, nasceu para ser última a que não nasceu ainda. Palavras trazidas de longe pelas águas do Nilo, um dia, esta página, papiro, vai ter que ser traduzida, para o símbolo, para o sânscrito, para todos os dialetos da Índia, vai ter que dizer bom-dia ao que só se diz ao pé do ouvido, vai ter que ser a brusca pedra onde alguém deixou cair o vidro. Não é assim que é a vida? Leminskituras Delirantes Cid Ottoni Bylaardt, professor do Pré-Vestibular Pitágoras Paulo Leminski é um poeta curitibano, nascido em 1944, razoavelmente citado e pouco lido. Conhecido por sua personalidade polêmica, provocadora, irascível, colecionou epítetos: cachorro louco, poeta provocador, agitador de mil baratos, samurai futurista, Rimbaud curitibano com físico de judoca, discípulo zen de Bashô, lampiro-mais-que-vampiro de Curitiba, caipira cabotino, polilingüe paroquiano cósmico, caboclo polaco-paranense. Suas influências declaradas foram a contracultura dos anos 60, o concretismo (""a loucura que aquilo representa, a ampliação dos espaços da imaginação, e das possibilidades de novo dizer, de novo sentir, de novo e mais expressar""), João Cabral, Guimarães Rosa, Samuel Beckett (autor americano do teatro do absurdo), John Lennon, Matsuo Bashô (poeta japonês samurai do séc. XVII, considerado o pai do haicai), Trótski (revolucionário comunista russo), Jesus Cristo e Cruz e Souza (poeta simbolista negro catarinense).";4.31;133;Paperback;148;5;https://www.goodreads.com/book/show/6613854-distra-dos-venceremos;
1830010;1830010;Do Desejo;BR;https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1512530454l/1830010._SX98_.jpg;1992;Pontes;por;FALSE;;4.48;112;Paperback;138;9;https://www.goodreads.com/book/show/1830010.Do_Desejo;
15748124;15748124;Do outro mundo;BR;https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1342104637l/15748124._SX98_.jpg;2002;Ática;por;FALSE;Ruídos muito estranhos arrepiam os cabelos de Mariano e sua turma. Será que a antiga fazenda de café onde os quatro jovens foram passar uns dias está mal-assombrada? Numa trama que envolve e instiga o leitor, um tema aterrorizante e até hoje muito mal resolvido: a escravidão.;3.76;104;Paperback;15;1;https://www.goodreads.com/book/show/15748124-do-outro-mundo;
18466527;18466527;Dominga;BR;https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1378659728l/18466527._SX98_.jpg;1999;Guimarães Editores;por;FALSE;;3.00;46;Paperback;3;1;https://www.goodreads.com/book/show/18466527-dominga;
13477453;13477453;Doze Noturnos da Holanda & O Aeronauta;BR;https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328800058l/13477453._SX98_.jpg;1952;Livros de Portugal;por;FALSE;"""Doze Noturnos da Holanda"" apresenta os traços mais característicos da obra de Cecília Meireles - sua paixão pelas viagens e pelo Oriente e sua profunda ligação com a poesia clássica. ""O Aeronauta"" representa o esforço de renovação da própria simbologia poética da autora, sempre no sentido da universalidade, base de seu totalismo literário de essência espiritualista.";4.60;62;Paperback;10;1;https://www.goodreads.com/book/show/13477453-doze-noturnos-da-holanda-o-aeronauta;
23478397;23478397;Dramaturgia: A Construção da Personagem;BR;https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1414670896l/23478397._SY160_.jpg;2013;Editora Perspectiva;por;FALSE;Embora amparado pela experiência teatral, Dramaturgia: A Construção da Personagem vai além, e contempla também a representação nas cenas televisiva e cinematográfica. Em verdade, Renata Pallottini, importante nome da cena artística literária e intectual brasileira, alinhava aqui uma história da personagem, seu percurso e transformações ao longo dos séculos, em texto sensível e atento às transformações operadas no palco ao longo do tempo. Assim, explicita ao leitor o papel e a relevância de cada um dos elementos constituintes da obra teatral, desde o teatro clássico, passando pela revolução brechtiana e as últimas produções do teatro de vanguarda, do absurdo, transcendental ou poético. Dados os subsídios que proporciona às análises do texto teatral, quer para estudantes, quer para praticantes da arte dramática, bem como pela acessibilidade da exposição, a editora Perspectiva julgou que deveria pôr novamente à disposição do leitor brasileiro esta obra em uma edição revista e atualizada.;3.25;232;Paperback;16;3;https://www.goodreads.com/book/show/23478397-dramaturgia;
601091;601091;Duas Meninas;BR;https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328541537l/601091._SX98_.jpg;1997;Companhia das Letras;por;FALSE;;4.23;147;Paperback;12;1;https://www.goodreads.com/book/show/601091.Duas_Meninas;
20694953;20694953;A Visão de Túndalo por Eça de Queirós;BR;https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391333537l/20694953._SX98_.jpg;2000;Círculo de Leitores;por;FALSE;;3.67;216;;3;0;https://www.goodreads.com/book/show/20694953-a-vis-o-de-t-ndalo-por-e-a-de-queir-s;
18486001;18486001;Eça de Queirós e o século XIX;BR;https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1379082474l/18486001._SX98_.jpg;1966;Civilização Brasileira;por;FALSE;;0.00;328;Paperback;0;0;https://www.goodreads.com/book/show/18486001-e-a-de-queir-s-e-o-s-culo-xix;
9075805;9075805;Ed Mort E Outras Histórias;BR;https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1292418638l/9075805._SY160_.jpg;1985;L&PM;por;FALSE;Histórias do detetive brasileiro que conquistou a admiração do público pelo seu jeito peculiar de lidar com o perigo e os criminosos. O personagem baseia-se nos detetives estrangeiros, mas seu estilo é puro Brasil.;4.12;;;166;3;https://www.goodreads.com/book/show/9075805-ed-mort-e-outras-hist-rias;
6734495;6734495;Elegbara;BR;https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1523825729l/6734495._SX98_.jpg;2005;Editora Record;por;FALSE;'Elegbara' é um conjunto de dez contos que abordam de modo original a formação multicultural da identidade brasileira. O livro traz dez histórias que misturam fatos históricos, ficção e mitologia, oferecendo ao leitor uma viagem densa, divertida e inteligente através das culturas brasileira, portuguesa e africana.;3.38;144;Library Binding;37;8;https://www.goodreads.com/book/show/6734495-elegbara;
10247617;10247617;Eles e Elas;BR;https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png;1910;;por;FALSE;;4.00;;;1;0;https://www.goodreads.com/book/show/10247617-eles-e-elas;
22027715;22027715;Em Câmara Lenta;BR;https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1411592456l/22027715._SX98_.jpg;1977;Alfa-Omega;por;FALSE;;4.12;176;Paperback;7;0;https://www.goodreads.com/book/show/22027715-em-c-mara-lenta;
13553165;13553165;Em liberdade;BR;https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1332544354l/13553165._SX98_.jpg;1994;Rocco;por;FALSE;;3.33;253;Paperback;15;1;https://www.goodreads.com/book/show/13553165-em-liberdade;
32939021;32939021;Encontros com o Brasil;BR;https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1478799425l/32939021._SX98_.jpg;2014;Edições de Janeiro;por;FALSE;Fruto da admiração de Paulo Rónai pela literatura brasileira, Encontros com o Brasil reúne trinta e um ensaios escritos ao longo de quinze anos. Neste livro, Rónai traça uma análise crítica e entusiástica, revelando suas impressões sobre grandes obras da literatura brasileira que lhe despertaram particular emoção, como Memórias de um sargento de milícias, A rosa do povo, Grande Sertão: veredas, O tempo e o vento e outros. Encontros com o Brasil é leitura indispensável aos amantes da literatura brasileira e aos que desejam, como Paulo Rónai, não apenas conhecê-la, mas apropriar-se dela.;4.00;240;Paperback;3;0;https://www.goodreads.com/book/show/32939021-encontros-com-o-brasil;
54121;54121;Ensaio Sobre a Cegueira;BR;https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1408539636l/54121._SX98_.jpg;1998;Editorial Caminho;por;FALSE;"<i>Alternate cover edition <a href=""https://www.goodreads.com/book/show/6184044-ensaio-sobre-a-cegueira"" rel=""nofollow noopener"">here</a></i><br /><br />Uma cidade é devastada por uma epidemia instantânea de ""cegueira branca"". Face a este surto misterioso, os primeiros indivíduos a serem infectados são colocados pelas autoridades governamentais em quarentena, num hospital abandonado. Cada dia que passa aparecem mais pacientes, e esta recém-criada ""sociedade de cegos"" entra em colapso. Tudo piora quando um grupo de criminosos, mais poderoso fisicamente, se sobrepõe aos fracos, racionando-lhes a comida e cometendo actos horríveis. Há, porém, uma testemunha ocular a este pesadelo: uma mulher, cuja visão não foi afectada por esta praga, que acompanha o seu marido cego para o asilo. Ali, mantendo o seu segredo, ela guia sete desconhecidos que se tornam, na sua essência, numa família. Ela leva-os para fora da quarentena em direcção às ruas deprimentes da cidade, que viram todos os vestígios de uma civilização entrar em colapso. A viagem destes é plena de perigos, mas a mulher guia-os numa luta contra os piores desejos e fraquezas da raça humana, abrindo-lhes a porta para um novo mundo de esperança, onde a sua sobrevivência e redenção final reflectem a tenacidade do espírito humano.";4.14;310;Paperback;8266;427;https://www.goodreads.com/book/show/54121.Ensaio_Sobre_a_Cegueira;OrderedDict([('series_work', OrderedDict([('id', '471725'), ('user_position', '1'), ('series', OrderedDict([('id', '97595'), ('title', 'Blindness'), ('description', None), ('note', None), ('series_works_count', '2'), ('primary_work_count', '2'), ('numbered', 'true')]))]))])
4637750;4637750;Ensaio sobre a Lucidez;BR;https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1408538362l/4637750._SX98_.jpg;2004;Editorial Caminho;por;FALSE;"<i>Alternate cover edition <a href=""https://www.goodreads.com/book/show/6184059-ensaio-sobre-a-lucidez"" rel=""nofollow noopener"">here</a></i><br /><br />Num país indeterminado decorre, com toda a normalidade, um processo eleitoral. No final do dia, contados os votos, verifica-se que na capital cerca de 70% dos eleitores votaram branco. Repetidas as eleições no domingo seguinte, o número de votos brancos ultrapassa os 80%.<br />Receoso e desconfiado, o governo, em vez de se interrogar sobre os motivos que terão os eleitores para votar branco, decide desencadear uma vasta operação policial para descobrir qual o foco infeccioso que está a minar a sua base política e eliminá-lo. E é assim que se desencadeia um processo de ruptura violenta entre o poder político e o povo, cujos interesses aquele deve supostamente servir e não afrontar.";3.83;329;Paperback;1662;79;https://www.goodreads.com/book/show/4637750-ensaio-sobre-a-lucidez;OrderedDict([('series_work', OrderedDict([('id', '471726'), ('user_position', '2'), ('series', OrderedDict([('id', '97595'), ('title', 'Blindness'), ('description', None), ('note', None), ('series_works_count', '2'), ('primary_work_count', '2'), ('numbered', 'true')]))]))])
18586321;18586321;Ensaios e estudos 1ªserie (obras de capistrano de Abreu);BR;https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1380136471l/18586321._SX98_.jpg;1975;Civilização Brasileira;por;FALSE;;3.00;239;Paperback;1;0;https://www.goodreads.com/book/show/18586321-ensaios-e-estudos-1-serie;
